# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.03079E-04    -2.16     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   453   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  294         1.0130000000000001E+001         3.2082236555592880E-001         3.6186305826464054E+000         4.9869723515429021E+000        -1.6135480627732450E+000            0.000112           10.636668           10.145575            9.930030            9.311443            9.525391            9.101954            8.817453            8.494144            8.578191            8.184717            8.087559            7.842036            7.875546            0.000000
  295         1.0130000000000001E+001         3.2465508686380029E-001         3.6190811559922853E+000         4.9847246532895104E+000        -1.6042898826647165E+000            0.000112           10.608323           10.118076            9.901951            9.286190            9.499144            9.077069            8.793091            8.470122            8.554117            8.161315            8.064298            7.819320            7.852791            0.000000
  296         1.0130000000000001E+001         3.2476553558433613E-001         3.6190938374698542E+000         4.9846627862749804E+000        -1.6040294447658145E+000            0.000112           10.607525           10.117297            9.901141            9.285483            9.498404            9.076371            8.792409            8.469451            8.553445            8.160659            8.063645            7.818683            7.852153            0.000000
  297         1.0130000000000001E+001         3.3331872873606216E-001         3.6201211442031802E+000         4.9800080944939271E+000        -1.5839321265917397E+000            0.000112           10.545445           10.057486            9.839705            9.230403            9.440969            9.022134            8.739362            8.417180            8.501055            8.109806            8.013160            7.769401            7.802796            0.000000
  298         1.0130000000000001E+001         3.3572644831816600E-001         3.6204116541340960E+000         4.9787782432852925E+000        -1.5784375455993058E+000            0.000112           10.528371           10.041096            9.822838            9.215290            9.425205            9.007261            8.724824            8.402861            8.486702            8.095892            7.999351            7.755930            7.789310            0.000000
  299         1.0130000000000001E+001         3.3753756756788250E-001         3.6206493965667734E+000         4.9777842465904243E+000        -1.5741570093746016E+000            0.000112           10.514933           10.028211            9.809541            9.203464            9.412843            8.995629            8.713469            8.391685            8.475498            8.085045            7.988590            7.745447            7.778813            0.000000
  300         1.0130000000000001E+001         3.3758554772607119E-001         3.6206557538775090E+000         4.9777593385943115E+000        -1.5740450173661165E+000            0.000112           10.514582           10.027878            9.809211            9.203151            9.412519            8.995323            8.713169            8.391390            8.475203            8.084760            7.988308            7.745172            7.778538            0.000000
  301         1.0130000000000001E+001         3.3929295817272909E-001         3.6208888972838418E+000         4.9769187255019061E+000        -1.5700639293958076E+000            0.000112           10.501945           10.015782            9.796720            9.192088            9.400937            8.984453            8.702568            8.380966            8.464750            8.074669            7.978292            7.735427            7.768781            0.000000
  302         1.0130000000000001E+001         3.4022733084759227E-001         3.6210095176879795E+000         4.9764728330876906E+000        -1.5679586469670901E+000            0.000112           10.495298           10.009420            9.790174            9.186248            9.394835            8.978714            8.696967            8.375456            8.459226            8.069332            7.972996            7.730271            7.763618            0.000000
  303         1.0130000000000001E+001         3.4486442565455744E-001         3.6216393544950343E+000         4.9741322703417001E+000        -1.5572144512275088E+000            0.000112           10.461203            9.976781            9.756510            9.156380            9.363587            8.949367            8.668349            8.347313            8.431006            8.042093            7.945965            7.703969            7.737280            0.000000
