# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  8.37910E-05    -2.25     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  315         9.9000000000000004E+000         4.6980972557805023E-001         3.6595953635986791E+000         4.8714648285446458E+000        -1.1689672339114821E+000            0.000088            9.075254            8.668561            8.431774            7.998080            8.154929            7.822136            7.583820            7.292271            7.368997            7.044810            6.963278            6.759997            6.791586            0.000000
  316         9.9000000000000004E+000         4.6998371121272153E-001         3.6596680825487580E+000         4.8712829155151534E+000        -1.1683352391041844E+000            0.000088            9.072955            8.666434            8.429688            7.996201            8.152979            7.820317            7.582071            7.290577            7.367285            7.043228            6.961714            6.758502            6.790087            0.000000
  317         9.9000000000000004E+000         4.7140132203719293E-001         3.6602441003565533E+000         4.8698077873584991E+000        -1.1632588463042530E+000            0.000088            9.054601            8.649433            8.413045            7.981121            8.137364            7.805738            7.568038            7.276983            7.353563            7.030532            6.949173            6.746505            6.778061            0.000000
  318         9.9000000000000004E+000         4.7712544948344143E-001         3.6626283768551287E+000         4.8638329110956402E+000        -1.1425090029704246E+000            0.000088            8.979488            8.580072            8.345185            7.919519            8.073654            7.746231            7.510746            7.221509            7.297582            6.978654            6.898023            6.697605            6.729040            0.000000
  319         9.9000000000000004E+000         4.9474124102489375E-001         3.6702139869989656E+000         4.8451296220032747E+000        -1.0773532687115011E+000            0.000087            8.744799            8.363563            8.135295            7.727493            7.875379            7.560722            7.332181            7.048749            7.123214            6.815964            6.738557            6.545271            6.576338            0.000000
  320         9.9000000000000004E+000         4.9629964293523282E-001         3.6708654750268339E+000         4.8435104970406586E+000        -1.0717181552125163E+000            0.000087            8.724696            8.345034            8.117348            7.711020            7.858393            7.544809            7.316854            7.033927            7.108248            6.801914            6.724848            6.532176            6.563212            0.000000
  321         9.9000000000000004E+000         4.9936860559647112E-001         3.6721494354875879E+000         4.8402529223574167E+000        -1.0605263105209006E+000            0.000087            8.684929            8.308372            8.081703            7.678405            7.824773            7.513291            7.286490            7.004560            7.078590            6.774016            6.697652            6.506193            6.537169            0.000000
  322         9.9000000000000004E+000         5.0329473319588436E-001         3.6742266008547051E+000         4.8366570716358250E+000        -1.0453470651162842E+000            0.000087            8.628121            8.256577            8.031579            7.633125            7.777885            7.469761            7.244811            6.964496            7.038044            6.736168            6.661032            6.471540            6.502420            0.000000
  323         9.9000000000000004E+000         5.1860312558605270E-001         3.6820656396908999E+000         4.8221901803794536E+000        -9.8678797804357166E-001            0.000086            8.412653            8.059971            7.842294            7.460876            7.599766            7.304055            7.085994            6.811787            6.883229            6.591675            6.521193            6.338903            6.369486            0.000000
  324         9.9000000000000004E+000         5.2675078044481072E-001         3.6864839732750263E+000         4.8146263325049619E+000        -9.5480698935391795E-001            0.000086            8.295261            7.953322            7.740291            7.367673            7.503476            7.214484            7.000200            6.729337            6.799426            6.514708            6.445827            6.267673            6.298010            0.000000
